id,song_popularity
1670,0.29820105
1671,0.3835213
1672,0.2619514
1673,0.43311843
1674,0.39167964
1675,0.4385789
1676,0.3759471
1677,0.36477047
1678,0.39004037
1679,0.3911346
1680,0.27787352
1681,0.36011463
1682,0.35821
1683,0.33992597
1684,0.44060144
1685,0.45305514
1686,0.3315455
1687,0.45712376
1688,0.3851087
1689,0.25789085
1690,0.3422595
1691,0.42048377
1692,0.33211088
1693,0.35901895
1694,0.36587596
1695,0.32576388
1696,0.36688095
1697,0.354412
1698,0.30688795
1699,0.43830252
1700,0.26750445
1701,0.44649544
1702,0.4196027
1703,0.36073813
1704,0.29453763
1705,0.25784758
1706,0.43683234
1707,0.46138638
1708,0.48828086
1709,0.42297405
1710,0.3627294
1711,0.36091262
1712,0.42964825
1713,0.36999494
1714,0.34998634
1715,0.26478285
1716,0.3432438
1717,0.284473
1718,0.35039937
1719,0.47536746
1720,0.27338815
1721,0.3840726
1722,0.38434651
1723,0.44195366
1724,0.30302548
1725,0.41673645
1726,0.27543402
1727,0.3257098
1728,0.31900635
1729,0.45699325
1730,0.4894715
1731,0.39763463
1732,0.2579838
1733,0.31658524
1734,0.4295084
1735,0.3506412
1736,0.3658486
1737,0.29387003
1738,0.27964148
1739,0.42758456
1740,0.25804535
1741,0.26763007
1742,0.2595531
1743,0.30503592
1744,0.48119155
1745,0.25784758
1746,0.39917153
1747,0.40308514
1748,0.37107593
1749,0.3033123
1750,0.37618238
1751,0.34523165
1752,0.2582565
1753,0.28077817
1754,0.40191764
1755,0.3516737
1756,0.25777224
1757,0.25786874
1758,0.25770065
1759,0.37215504
1760,0.30872324
1761,0.4069276
1762,0.2593715
1763,0.36409107
1764,0.26740775
1765,0.41195458
1766,0.25781927
1767,0.33670443
1768,0.42287904
1769,0.3843524
1770,0.35882252
1771,0.26686284
1772,0.33066714
1773,0.27489644
1774,0.31389174
1775,0.26114067
1776,0.37305483
1777,0.36791703
1778,0.35050732
1779,0.339612
1780,0.33433673
1781,0.41489917
1782,0.28075805
1783,0.390104
1784,0.43842468
1785,0.27907306
1786,0.31865287
1787,0.25784758
1788,0.4894715
1789,0.3439798
1790,0.30025762
1791,0.2873695
1792,0.40155473
1793,0.40591612
1794,0.39325738
1795,0.46963057
1796,0.3968889
1797,0.25786874
1798,0.33265907
1799,0.40298206
1800,0.47126302
1801,0.2784542
1802,0.355627
1803,0.25770065
1804,0.36128363
1805,0.36052305
1806,0.4861942
1807,0.45297423
1808,0.29784083
1809,0.39560395
1810,0.377244
1811,0.46189183
1812,0.38065588
1813,0.38690212
1814,0.37790468
1815,0.314012
1816,0.37649488
1817,0.3082928
1818,0.42564982
1819,0.42831907
1820,0.35433072
1821,0.3406078
1822,0.42798424
1823,0.41808233
1824,0.4292592
1825,0.29305184
1826,0.42670426
1827,0.33845317
1828,0.31922334
1829,0.31601954
1830,0.36543375
1831,0.477892
1832,0.37497336
1833,0.42587978
1834,0.39357
1835,0.35568202
1836,0.35844544
1837,0.31020597
1838,0.34444675
1839,0.34511375
1840,0.37622833
1841,0.26503238
1842,0.39200726
1843,0.3202368
1844,0.3845426
1845,0.33074036
1846,0.4195013
1847,0.3312764
1848,0.32379782
1849,0.36632615
1850,0.29028034
1851,0.29329556
1852,0.31469876
1853,0.3356096
1854,0.34153542
1855,0.25770065
1856,0.37557286
1857,0.37591934
1858,0.36401504
1859,0.4729631
1860,0.3100286
1861,0.37767088
1862,0.3638164
1863,0.37143016
1864,0.42978755
1865,0.3100017
1866,0.42507848
1867,0.31511793
1868,0.38132602
1869,0.38927567
1870,0.42264652
1871,0.35025543
1872,0.37047774
1873,0.42656025
1874,0.38837236
1875,0.40040842
1876,0.30855405
1877,0.3533334
1878,0.36415786
1879,0.4121856
1880,0.41652852
1881,0.30143112
1882,0.48570204
1883,0.48256332
1884,0.27750072
1885,0.2752059
1886,0.43184385
1887,0.42056236
1888,0.35004932
1889,0.25770065
1890,0.46450052
1891,0.41044635
1892,0.31356335
1893,0.4670437
1894,0.31879967
1895,0.45065728
1896,0.2906013
1897,0.27585703
1898,0.37864175
1899,0.3819066
1900,0.30970207
1901,0.30516285
1902,0.41188392
1903,0.3397159
1904,0.44239372
1905,0.4083217
1906,0.37093988
1907,0.4052116
1908,0.37169918
1909,0.4642921
1910,0.3719057
1911,0.4125854
1912,0.25786874
1913,0.34908763
1914,0.4432555
1915,0.29878318
1916,0.3830816
1917,0.36578512
1918,0.47268087
1919,0.41421327
1920,0.26635087
1921,0.38730353
1922,0.25799304
1923,0.32108593
1924,0.28390092
1925,0.3211835
1926,0.26676998
1927,0.36640102
1928,0.42580867
1929,0.3359825
1930,0.34750456
1931,0.36082864
1932,0.39319107
1933,0.26019126
1934,0.41763726
1935,0.38895625
1936,0.3639739
1937,0.40442237
1938,0.2812944
1939,0.36090177
1940,0.32036993
1941,0.3766984
1942,0.3511417
1943,0.42390385
1944,0.2924579
1945,0.38167554
1946,0.35688606
1947,0.3073524
1948,0.40906563
1949,0.284427
1950,0.36208266
1951,0.46514425
1952,0.4795249
1953,0.29998428
1954,0.42394933
1955,0.37100053
1956,0.27880052
1957,0.34005946
1958,0.35812742
1959,0.3595871
1960,0.41300827
1961,0.3095429
1962,0.36800238
1963,0.39926082
1964,0.39265165
1965,0.28110266
1966,0.2645052
1967,0.30030647
1968,0.33025026
1969,0.29262796
1970,0.36622503
1971,0.36343712
1972,0.3989595
1973,0.31520385
1974,0.3634276
1975,0.38536096
1976,0.4817068
1977,0.2631378
1978,0.31920677
1979,0.35685214
1980,0.44022545
1981,0.32773137
1982,0.4366479
1983,0.34044176
1984,0.45447603
1985,0.3744033
1986,0.2816395
1987,0.346124
1988,0.46544796
1989,0.41511464
1990,0.37868756
1991,0.4231109
1992,0.2658419
1993,0.34471902
1994,0.3849161
1995,0.36360723
1996,0.3626661
1997,0.45575014
1998,0.331483
1999,0.41990548
2000,0.40786237
2001,0.38660547
2002,0.32284427
2003,0.44889298
2004,0.4428834
2005,0.28939152
2006,0.40662637
2007,0.32878464
2008,0.30329233
2009,0.42670065
2010,0.35995418
2011,0.4148101
2012,0.26087028
2013,0.27456766
2014,0.48091134
2015,0.4572754
2016,0.4213373
2017,0.38191187
2018,0.42857656
2019,0.3028296
2020,0.28564486
2021,0.48833942
2022,0.38729343
2023,0.338619
2024,0.28487724
2025,0.39367688
2026,0.25919688
2027,0.4438456
2028,0.30741128
2029,0.310149
2030,0.4227613
2031,0.3330329
2032,0.3248953
2033,0.32839686
2034,0.4564117
2035,0.43428287
2036,0.29284716
2037,0.3879226
2038,0.35571557
2039,0.257925
2040,0.3378613
2041,0.38947815
2042,0.36683577
2043,0.43135613
2044,0.40235966
2045,0.36963528
2046,0.4359724
2047,0.35134467
2048,0.39651528
2049,0.36512145
2050,0.26126233
2051,0.44454485
2052,0.3939083
2053,0.3625784
2054,0.3441794
2055,0.26162332
2056,0.4101681
2057,0.34560058
2058,0.35449618
2059,0.35912895
2060,0.37085944
2061,0.32201603
2062,0.32089233
2063,0.41459647
2064,0.42574018
2065,0.36243927
2066,0.33576718
2067,0.39601856
2068,0.42269987
2069,0.48311037
2070,0.43477994
2071,0.4175465
2072,0.32157165
2073,0.37979952
2074,0.33384025
2075,0.41293812
2076,0.45689043
2077,0.46561903
2078,0.3503404
2079,0.2981012
2080,0.32895935
2081,0.37813324
2082,0.39672878
2083,0.2907675
2084,0.4356603
2085,0.25805503
2086,0.26133102
2087,0.42121738
2088,0.38666445
2089,0.33633202
2090,0.46884418
2091,0.29944697
2092,0.3947276
2093,0.3637269
2094,0.4818081
2095,0.25784758
2096,0.48425356
2097,0.26988453
2098,0.2775131
2099,0.40537578
2100,0.4850468
2101,0.39380008
2102,0.4892594
2103,0.40790263
2104,0.43197307
2105,0.25805503
2106,0.3915963
2107,0.3587672
2108,0.25781927
2109,0.40164047
2110,0.30297545
2111,0.36248732
2112,0.2788662
2113,0.3357144
2114,0.4360078
2115,0.36328584
2116,0.4032813
2117,0.33383313
2118,0.37037235
2119,0.406276
2120,0.37102652
2121,0.36711678
2122,0.25784758
2123,0.344288
2124,0.4894715
2125,0.3533632
2126,0.3112427
2127,0.3070344
2128,0.38123742
2129,0.48785535
2130,0.29409155
2131,0.30718186
2132,0.45652938
2133,0.40483084
2134,0.37441698
2135,0.4833644
2136,0.473636
2137,0.32010853
2138,0.4089585
2139,0.3203403
2140,0.26194543
2141,0.36512947
2142,0.46152362
2143,0.46552926
2144,0.37784255
2145,0.4233086
2146,0.45817035
2147,0.28245738
2148,0.4240109
2149,0.375835
2150,0.35501158
2151,0.35512123
2152,0.28259042
2153,0.34720516
2154,0.4692695
2155,0.32060117
2156,0.36076722
2157,0.404603
2158,0.4642664
2159,0.32691282
2160,0.3633765
2161,0.30612546
2162,0.37448004
2163,0.36988872
2164,0.3535189
2165,0.478496
2166,0.25920743
2167,0.3658716
2168,0.3616976
2169,0.39564943
2170,0.4384474
2171,0.29704386
2172,0.3808345
2173,0.3584071
2174,0.33477083
2175,0.30149835
2176,0.3277809
2177,0.4853863
2178,0.3240486
2179,0.39226016
2180,0.31944832
2181,0.31082016
2182,0.449853
2183,0.47241697
2184,0.30787128
2185,0.35708675
2186,0.3650903
2187,0.3158269
2188,0.43695337
2189,0.40947264
2190,0.36542144
2191,0.29271206
2192,0.35870585
2193,0.26068416
2194,0.29261023
2195,0.4729859
2196,0.26709056
2197,0.45132107
2198,0.30820814
2199,0.3735784
2200,0.43997803
2201,0.38254195
2202,0.45465335
2203,0.39580658
2204,0.3258094
2205,0.36685586
2206,0.3620188
2207,0.3187428
2208,0.37096897
2209,0.29469466
2210,0.3715411
2211,0.43708348
2212,0.38470048
2213,0.42758504
2214,0.41150323
2215,0.40851742
2216,0.4285245
2217,0.3163228
2218,0.33039936
2219,0.31279793
2220,0.2877931
2221,0.30499974
2222,0.48896176
2223,0.44977045
2224,0.26853842
2225,0.31516576
2226,0.33682624
2227,0.25817585
2228,0.4234902
2229,0.4135038
2230,0.48359412
2231,0.26844007
2232,0.46918622
2233,0.36955592
2234,0.4145913
2235,0.37992698
2236,0.320341
2237,0.35777077
2238,0.4894715
2239,0.36569828
2240,0.27782387
2241,0.45700875
2242,0.4440754
2243,0.42023087
2244,0.4388214
2245,0.46334514
2246,0.3488266
2247,0.3875442
2248,0.2820117
2249,0.33526957
2250,0.32096347
2251,0.4383501
2252,0.3251497
2253,0.30499697
2254,0.4218014
2255,0.28238744
2256,0.39827713
2257,0.3059433
2258,0.40615946
2259,0.31263968
2260,0.48376733
2261,0.32563096
2262,0.3523607
2263,0.42173496
2264,0.28652927
2265,0.29504842
2266,0.4175951
2267,0.39583856
2268,0.29953623
2269,0.28763068
2270,0.28887725
2271,0.38972852
2272,0.37842715
2273,0.32948062
2274,0.3357119
2275,0.3821611
2276,0.32078233
2277,0.28594032
2278,0.32836795
2279,0.41104716
2280,0.4076194
2281,0.3476129
2282,0.34039783
2283,0.4302029
2284,0.3320458
2285,0.407931
2286,0.41942555
2287,0.26327497
2288,0.3645776
2289,0.3653032
2290,0.26692444
2291,0.38301682
2292,0.3791836
2293,0.25837892
2294,0.46122918
2295,0.38010985
2296,0.35374978
2297,0.43651262
2298,0.4064997
2299,0.30890295
2300,0.427638
2301,0.29828653
2302,0.2579471
2303,0.39314675
2304,0.26767915
2305,0.43464726
2306,0.28201073
2307,0.29058668
2308,0.30727476
2309,0.31215483
2310,0.46477014
2311,0.39710054
2312,0.3280669
2313,0.37178144
2314,0.37824973
2315,0.35347286
2316,0.39773738
2317,0.25783688
2318,0.4568966
2319,0.3984081
2320,0.43318614
2321,0.3560233
2322,0.4639276
2323,0.25770065
2324,0.2579838
2325,0.25946972
2326,0.44100437
2327,0.382802
2328,0.33448884
2329,0.41099182
2330,0.37609726
2331,0.40440854
2332,0.4884929
2333,0.37372917
2334,0.46889845
2335,0.25770065
2336,0.2851624
2337,0.26694247
2338,0.25780687
2339,0.39642915
2340,0.45851964
2341,0.41330463
2342,0.32286748
2343,0.25872296
2344,0.4894715
2345,0.39826974
2346,0.42660707
2347,0.26103848
2348,0.44972688
2349,0.37032136
2350,0.4225951
2351,0.26357302
2352,0.30880126
2353,0.32874864
2354,0.27535015
2355,0.29423988
2356,0.40193015
2357,0.34444094
2358,0.34266183
2359,0.3752088
2360,0.37160507
2361,0.37827605
2362,0.42456096
2363,0.46096268
2364,0.31847233
2365,0.38832754
2366,0.47604436
2367,0.4290893
2368,0.46945047
2369,0.31756657
2370,0.42715567
2371,0.41531143
2372,0.38882548
2373,0.36946952
2374,0.36440644
2375,0.3382631
2376,0.44227672
2377,0.45665652
2378,0.4334491
2379,0.3332631
2380,0.37088344
2381,0.3788967
2382,0.34996864
2383,0.39289466
2384,0.45411366
2385,0.41592184
2386,0.37030524
2387,0.3864658
2388,0.30320805
2389,0.37684125
2390,0.40861112
2391,0.37650448
2392,0.28072122
2393,0.44604865
2394,0.3666009
2395,0.34163862
2396,0.37188464
2397,0.40116477
2398,0.3801806
2399,0.33079365
2400,0.43308944
2401,0.31077656
2402,0.30547076
2403,0.36810318
2404,0.3826918
2405,0.34952712
2406,0.3572746
2407,0.35676983
2408,0.26899862
2409,0.33282202
2410,0.3134188
2411,0.4100388
2412,0.31806666
2413,0.32038647
2414,0.33354864
2415,0.44983953
2416,0.2635709
2417,0.35140222
2418,0.46865758
2419,0.33444375
2420,0.2741382
2421,0.3620687
2422,0.37910694
2423,0.39280486
2424,0.2693151
2425,0.2974059
2426,0.45269507
2427,0.3131457
2428,0.4100309
2429,0.35019717
2430,0.2983575
2431,0.42909685
2432,0.26336497
2433,0.28911382
2434,0.45410118
2435,0.25770065
2436,0.27056074
2437,0.38686946
2438,0.37628645
2439,0.28655213
2440,0.43919405
2441,0.25770065
2442,0.29165965
2443,0.38359356
2444,0.33445323
2445,0.39499328
2446,0.3045962
2447,0.38462403
2448,0.2844918
2449,0.32086727
2450,0.32389224
2451,0.4130149
2452,0.31587705
2453,0.36703008
2454,0.3971044
2455,0.37015933
2456,0.2779093
2457,0.3439993
2458,0.30675527
2459,0.29618996
2460,0.39316615
2461,0.298628
2462,0.3022793
2463,0.3641293
2464,0.27152473
2465,0.29303798
2466,0.32697603
2467,0.29945552
2468,0.44614118
2469,0.28104687
2470,0.32225245
2471,0.3450802
2472,0.4289421
2473,0.41644287
2474,0.33172205
2475,0.38546267
2476,0.34547323
2477,0.27545682
2478,0.35775834
2479,0.4318541
2480,0.40109783
2481,0.39931172
2482,0.36352554
2483,0.2699
2484,0.329609
2485,0.4153239
2486,0.43872744
2487,0.2847107
2488,0.37460035
2489,0.43581825
2490,0.28329065
2491,0.42540947
2492,0.43088737
2493,0.41094273
2494,0.32131723
2495,0.26886234
2496,0.36632675
2497,0.38140264
2498,0.41687793
2499,0.4464364
2500,0.36687154
2501,0.38207078
2502,0.36896172
2503,0.25777224
2504,0.40168935
2505,0.4016285
2506,0.38111186
2507,0.44089016
2508,0.3504825
2509,0.331508
2510,0.25781927
2511,0.329526
2512,0.42374262
2513,0.25777224
2514,0.36797288
2515,0.36554712
2516,0.44378966
2517,0.48781428
2518,0.4867816
2519,0.40492478
2520,0.41097713
2521,0.37404734
2522,0.4053177
2523,0.26198164
2524,0.37029964
2525,0.3003691
2526,0.37228686
2527,0.2831054
2528,0.33223376
2529,0.32475847
2530,0.39373803
2531,0.4758801
2532,0.37091982
2533,0.2582455
2534,0.42909226
2535,0.29312915
2536,0.37135097
2537,0.41234565
2538,0.3525249
2539,0.36493197
2540,0.38256934
2541,0.36268228
2542,0.3696877
2543,0.30974984
2544,0.39265564
2545,0.44443068
2546,0.43548244
2547,0.34266335
2548,0.37918612
2549,0.25775692
2550,0.27235255
2551,0.3542656
2552,0.300622
2553,0.43492356
2554,0.48708057
2555,0.3168472
2556,0.33727804
2557,0.3530125
2558,0.36219913
2559,0.285737
2560,0.36989838
2561,0.47408432
2562,0.32990336
2563,0.28939492
2564,0.37681785
2565,0.42568144
2566,0.29719958
2567,0.37658468
2568,0.36818224
2569,0.36101112
2570,0.4655487
2571,0.37138313
2572,0.37877855
2573,0.44740066
2574,0.42852664
2575,0.2652163
2576,0.36089522
2577,0.26965728
2578,0.3999128
2579,0.41723236
2580,0.4792336
2581,0.31237248
2582,0.3893781
2583,0.47523198
2584,0.42281365
2585,0.38600016
2586,0.39504033
2587,0.37876856
2588,0.2747876
2589,0.25827068
2590,0.27180713
2591,0.4792796
2592,0.30406374
2593,0.29728255
2594,0.27220097
2595,0.38954467
2596,0.25784758
2597,0.34483418
2598,0.29141277
2599,0.37453732
2600,0.30090514
2601,0.28464514
2602,0.34230012
2603,0.32132897
2604,0.45631528
2605,0.39217955
2606,0.35379338
2607,0.27205274
2608,0.37552646
2609,0.31479603
2610,0.34698325
2611,0.39288855
2612,0.27854702
2613,0.25808662
2614,0.333731
2615,0.35577852
2616,0.2670931
2617,0.40905723
2618,0.41894555
2619,0.38769847
2620,0.2776176
2621,0.27897304
2622,0.41991696
2623,0.3258942
2624,0.2630853
2625,0.34004074
2626,0.38612324
2627,0.2662188
2628,0.3759119
2629,0.29740685
2630,0.41362125
2631,0.36801797
2632,0.35107598
2633,0.3184454
2634,0.3678456
2635,0.41696486
2636,0.30324754
2637,0.39104277
2638,0.38828295
2639,0.36294866
2640,0.43755445
2641,0.3582846
2642,0.2713997
2643,0.3827952
2644,0.26114565
2645,0.48484296
2646,0.34409794
2647,0.43177813
2648,0.28401658
2649,0.25786874
2650,0.37862632
2651,0.38004607
2652,0.37693468
2653,0.42387596
2654,0.3978854
2655,0.43436986
2656,0.35834217
2657,0.41687584
2658,0.38007554
2659,0.2765785
2660,0.44537538
2661,0.34339634
2662,0.45026118
2663,0.38893995
2664,0.40430698
2665,0.47540194
2666,0.26111376
2667,0.38019457
2668,0.34324375
2669,0.34259653
2670,0.33687428
2671,0.45742816
2672,0.4217661
2673,0.317473
2674,0.25784758
2675,0.25770065
2676,0.31803536
2677,0.36152685
2678,0.3844376
2679,0.4402967
2680,0.27764148
2681,0.46122274
2682,0.40251762
2683,0.27402675
2684,0.26610765
2685,0.38564676
2686,0.42517272
2687,0.41617042
2688,0.34756342
2689,0.35047573
2690,0.4819933
2691,0.42995468
2692,0.35586777
2693,0.3651528
2694,0.3424286
2695,0.48894447
2696,0.27235872
2697,0.3640197
2698,0.25964198
2699,0.32642406
2700,0.37223405
2701,0.33802965
2702,0.3864728
2703,0.44929647
2704,0.32049236
2705,0.31616175
2706,0.42009515
2707,0.48619837
2708,0.32948074
2709,0.47302008
2710,0.33007035
2711,0.35335535
2712,0.42626387
2713,0.45602098
2714,0.32736355
2715,0.42534646
2716,0.2633151
2717,0.48598862
2718,0.4131376
2719,0.4059837
2720,0.359258
2721,0.4109943
2722,0.39858523
2723,0.25888294
2724,0.39875764
2725,0.44619736
2726,0.4253756
2727,0.48714417
2728,0.26007915
2729,0.40990296
2730,0.26215428
2731,0.35526055
2732,0.4049422
2733,0.39590412
2734,0.45840493
2735,0.29759943
2736,0.3465472
2737,0.30600503
2738,0.46980867
2739,0.3353146
2740,0.3590073
2741,0.37923884
2742,0.2582922
2743,0.40112978
2744,0.3915362
2745,0.31999424
2746,0.40454882
2747,0.25812662
2748,0.43211204
2749,0.35879725
2750,0.43075743
2751,0.43884048
2752,0.39792404
2753,0.44756484
2754,0.4621318
2755,0.4894715
2756,0.27223635
2757,0.36541352
2758,0.42206416
2759,0.34874445
2760,0.41985494
2761,0.43083468
2762,0.44228882
2763,0.25770065
2764,0.3947236
2765,0.37221703
2766,0.3033654
2767,0.39283365
2768,0.38178408
2769,0.4598373
2770,0.4727037
2771,0.3625823
2772,0.45182872
2773,0.26570186
2774,0.35642296
2775,0.36588696
2776,0.36702594
2777,0.38360932
2778,0.4761173
2779,0.31763875
2780,0.2903976
2781,0.34025985
2782,0.4892594
2783,0.44014207
2784,0.33624595
2785,0.42052865
2786,0.3401432
2787,0.34404075
2788,0.37767377
2789,0.44483572
2790,0.38845584
2791,0.2997182
2792,0.43532735
2793,0.3800559
2794,0.37642518
2795,0.4554158
2796,0.36812782
2797,0.43399316
2798,0.34599063
2799,0.4438061
2800,0.27039203
2801,0.4821628
2802,0.27465105
2803,0.27214327
2804,0.29030198
2805,0.46536726
2806,0.3427028
2807,0.39793462
2808,0.27473658
2809,0.4693838
2810,0.4113726
2811,0.36569774
2812,0.3124084
2813,0.46043873
2814,0.47799906
2815,0.38312453
2816,0.34143624
2817,0.3848351
2818,0.3501188
2819,0.45684156
2820,0.40627927
2821,0.2789432
2822,0.429794
2823,0.3564161
2824,0.25983143
2825,0.30940947
2826,0.31492385
2827,0.48899746
2828,0.3989973
2829,0.42253542
2830,0.37229028
2831,0.32854873
2832,0.46375918
2833,0.398771
2834,0.29328957
2835,0.4117908
2836,0.27512583
2837,0.344409
2838,0.3367386
2839,0.2612885
2840,0.30660614
2841,0.40306622
2842,0.42611352
2843,0.3152345
2844,0.3726018
2845,0.27300325
2846,0.35412753
2847,0.32091823
2848,0.4125929
2849,0.31497842
2850,0.4434258
2851,0.42112654
2852,0.34847245
2853,0.27902907
2854,0.3095697
2855,0.45589775
2856,0.39242536
2857,0.36882135
2858,0.47942114
2859,0.25780687
2860,0.36767355
2861,0.3509316
2862,0.27756804
2863,0.29711708
2864,0.288521
2865,0.47831503
2866,0.37744606
2867,0.39744928
2868,0.25784758
2869,0.29121965
2870,0.29794294
2871,0.31049284
2872,0.46332535
2873,0.3393107
2874,0.28370997
2875,0.48044425
2876,0.3919816
2877,0.32122704
2878,0.35628265
2879,0.31344435
2880,0.36356443
2881,0.41025376
2882,0.33743277
2883,0.39500612
2884,0.4359221
2885,0.4664916
2886,0.27251035
2887,0.35761547
2888,0.38632807
2889,0.3895111
2890,0.36984158
2891,0.4652229
2892,0.4138244
2893,0.364496
2894,0.42521757
2895,0.2587886
2896,0.32965136
2897,0.36732173
2898,0.32798296
2899,0.2671395
2900,0.33918196
2901,0.3764962
2902,0.39033294
2903,0.3279373
2904,0.33577627
2905,0.36738557
2906,0.2947425
2907,0.30515903
2908,0.47144976
2909,0.37170398
2910,0.400249
2911,0.3781143
2912,0.4562091
2913,0.2579838
2914,0.3632664
2915,0.38456243
2916,0.39202625
2917,0.27651805
2918,0.42416945
2919,0.4376586
2920,0.4282441
2921,0.31049067
2922,0.32912707
2923,0.34888464
2924,0.40241814
2925,0.2845058
2926,0.3571609
2927,0.36335328
2928,0.30294234
2929,0.29294795
2930,0.41896158
2931,0.30012146
2932,0.4244512
2933,0.35012758
2934,0.37639102
2935,0.27903804
2936,0.42392397
2937,0.41173774
2938,0.33114505
2939,0.4804582
2940,0.36889523
2941,0.25770065
2942,0.471874
2943,0.32888207
2944,0.27677038
2945,0.471179
2946,0.26955384
2947,0.34360543
2948,0.36705256
2949,0.32069358
2950,0.46791023
2951,0.27375537
2952,0.4544305
2953,0.32396618
2954,0.26965156
2955,0.34323102
2956,0.30763003
2957,0.373574
2958,0.4894715
2959,0.3701897
2960,0.3233676
2961,0.41095296
2962,0.32540542
2963,0.35049793
2964,0.28062665
2965,0.34498337
2966,0.34913704
2967,0.3661293
2968,0.34599188
2969,0.30565253
2970,0.42916757
2971,0.29820186
2972,0.3466286
2973,0.31483558
2974,0.3694835
2975,0.27893633
2976,0.2621705
2977,0.4181277
2978,0.36954623
2979,0.3653303
2980,0.31214342
2981,0.33721283
2982,0.43976873
2983,0.30358368
2984,0.36759862
2985,0.34305412
2986,0.40031585
2987,0.36299005
2988,0.2889811
2989,0.4434731
2990,0.32681137
2991,0.33516666
2992,0.29964793
2993,0.38044405
2994,0.3571333
2995,0.39950183
2996,0.28955728
2997,0.35260597
2998,0.44210777
2999,0.40226856
3000,0.39905262
3001,0.28358242
3002,0.42764062
3003,0.35996962
3004,0.4364317
3005,0.32958257
3006,0.32502446
3007,0.36290127
3008,0.36931676
3009,0.4096189
3010,0.34463054
3011,0.25789085
3012,0.37068585
3013,0.3646046
3014,0.3062117
3015,0.28100997
3016,0.36568668
3017,0.38384742
3018,0.44810072
3019,0.3304054
3020,0.45243987
3021,0.36220455
3022,0.26721677
3023,0.41089502
3024,0.40019464
3025,0.43113142
3026,0.3687272
3027,0.33512655
3028,0.4161191
3029,0.46402565
3030,0.35247022
3031,0.3292659
3032,0.39530182
3033,0.3304878
3034,0.2895278
3035,0.40276098
3036,0.42244157
3037,0.3773543
3038,0.45774007
3039,0.4337178
3040,0.35204458
3041,0.44246197
3042,0.36950877
3043,0.48718795
3044,0.39428097
3045,0.3779156
3046,0.4223745
3047,0.33546418
3048,0.41744456
3049,0.3745955
3050,0.37498724
3051,0.36441904
3052,0.44773045
3053,0.3848585
3054,0.38129017
3055,0.35432157
3056,0.48432493
3057,0.3685152
3058,0.31255943
3059,0.40516132
3060,0.38677296
3061,0.40189886
3062,0.37430796
3063,0.42303276
3064,0.4187626
3065,0.39859998
3066,0.32912278
3067,0.2706282
3068,0.26100335
3069,0.38088694
3070,0.4147047
3071,0.36260444
3072,0.25869423
3073,0.36185637
3074,0.3249637
3075,0.40240932
3076,0.44734067
3077,0.41676587
3078,0.45371804
3079,0.3728582
3080,0.47464705
3081,0.41979042
3082,0.25784758
3083,0.31405467
3084,0.4058322
3085,0.3587572
3086,0.26986608
3087,0.40053025
3088,0.46565422
3089,0.31922
3090,0.4368395
3091,0.3765808
3092,0.32694536
3093,0.2605062
3094,0.3821461
3095,0.2579838
3096,0.33206955
3097,0.35604995
3098,0.43800554
3099,0.3849277
3100,0.37088346
3101,0.31800207
3102,0.4246927
3103,0.42467117
3104,0.30377978
3105,0.28971183
3106,0.29195574
3107,0.35019526
3108,0.3865358
3109,0.28625768
3110,0.441768
3111,0.2735356
3112,0.4517354
3113,0.25770065
3114,0.42781729
3115,0.31602666
3116,0.2876024
3117,0.34009925
3118,0.38038445
3119,0.32639283
3120,0.26491484
3121,0.3326748
3122,0.45188063
3123,0.37118256
3124,0.4075381
3125,0.34402496
3126,0.3714172
3127,0.40000337
3128,0.25770065
3129,0.38546243
3130,0.3768709
3131,0.44813037
3132,0.3193128
3133,0.28042072
3134,0.2844777
3135,0.33829603
3136,0.39150703
3137,0.36960667
3138,0.27731916
3139,0.3305503
3140,0.4243141
3141,0.40964684
3142,0.39461726
3143,0.36466563
3144,0.29565358
3145,0.25805503
3146,0.41894895
3147,0.2580493
3148,0.40804467
3149,0.3641677
3150,0.40765697
3151,0.43244162
3152,0.47864208
3153,0.2949954
3154,0.2966215
3155,0.38350382
3156,0.48818213
3157,0.3870526
3158,0.36057585
3159,0.29606137
3160,0.2698118
3161,0.37390214
3162,0.33440584
3163,0.45728073
3164,0.3683522
3165,0.45055595
3166,0.42180818
3167,0.43777138
3168,0.44475788
3169,0.39880425
3170,0.36476117
3171,0.2581073
3172,0.43565148
3173,0.371494
3174,0.32013315
3175,0.33130082
3176,0.31769967
3177,0.35519356
3178,0.43197116
3179,0.4195245
3180,0.3380735
3181,0.31615442
3182,0.37307695
3183,0.40685758
3184,0.37252814
3185,0.42452487
3186,0.48866144
3187,0.4894715
3188,0.3765853
3189,0.4154784
3190,0.31064802
3191,0.4312033
3192,0.340599
3193,0.4827382
3194,0.30315247
3195,0.42606363
3196,0.26230747
3197,0.39999425
3198,0.31298107
3199,0.4876317
3200,0.41039744
3201,0.3813269
3202,0.38365495
3203,0.33137846
3204,0.36248833
3205,0.39415225
3206,0.28713912
3207,0.37743285
3208,0.39022803
3209,0.38353485
3210,0.32966927
3211,0.31161863
3212,0.3761264
3213,0.30847687
3214,0.35085642
3215,0.3567555
3216,0.37600222
3217,0.3086041
3218,0.33794436
3219,0.29115894
3220,0.4171068
3221,0.3279708
3222,0.4223736
3223,0.33941704
3224,0.45121795
3225,0.35717493
3226,0.43639702
3227,0.36243978
3228,0.35134926
3229,0.36676306
